site_num,poc,date_local,pm25_daily_mean,site_name
0010,3,2024-09-12,9.2,South Camden
0010,3,2024-09-12,9.247826,South Camden
0010,3,2024-09-13,6.3,South Camden
0010,3,2024-09-13,6.395833,South Camden
0010,3,2024-09-14,8.6,South Camden
0010,3,2024-09-14,8.679167,South Camden
0010,3,2024-09-15,7.4,South Camden
0010,3,2024-09-15,7.491667,South Camden
0010,3,2024-09-16,5.5,South Camden
0010,3,2024-09-16,5.558333,South Camden
0010,3,2024-09-17,6,South Camden
0010,3,2024-09-17,6.0125,South Camden
0010,3,2024-09-18,6.1,South Camden
0010,3,2024-09-18,6.1,South Camden
0010,3,2024-09-19,8.1,South Camden
0010,3,2024-09-19,8.161905,South Camden
0010,3,2024-09-20,5.8,South Camden
0010,3,2024-09-20,5.870833,South Camden
0010,3,2024-09-21,6.5,South Camden
0010,3,2024-09-21,6.5375,South Camden
0010,3,2024-09-22,4.2,South Camden
0010,3,2024-09-22,4.269565,South Camden
0010,3,2024-09-23,4.4,South Camden
0010,3,2024-09-23,4.4125,South Camden
0010,3,2024-09-24,4.6,South Camden
0010,3,2024-09-24,4.609091,South Camden
0010,3,2024-09-25,3.9,South Camden
0010,3,2024-09-25,3.916667,South Camden
0010,3,2024-09-26,3.8,South Camden
0010,3,2024-09-26,3.870833,South Camden
0010,3,2024-09-27,4.1,South Camden
0010,3,2024-09-27,4.179167,South Camden
0010,3,2024-09-28,1.1,South Camden
0010,3,2024-09-28,1.15,South Camden
0010,3,2024-09-29,2,South Camden
0010,3,2024-09-29,2.0125,South Camden
0010,3,2024-09-30,3.5,South Camden
0010,3,2024-09-30,3.583333,South Camden
0010,3,2024-10-01,3.4,South Camden
0010,3,2024-10-01,3.475,South Camden
0010,3,2024-10-02,4.4,South Camden
0010,3,2024-10-02,4.470833,South Camden
0010,3,2024-10-03,5.3,South Camden
0010,3,2024-10-03,5.304167,South Camden
0010,3,2024-10-04,5.6,South Camden
0010,3,2024-10-04,5.6375,South Camden
0010,3,2024-10-05,5.8,South Camden
0010,3,2024-10-05,5.8875,South Camden
0010,3,2024-10-06,6.2,South Camden
0010,3,2024-10-06,6.216667,South Camden
0010,3,2024-10-07,8,South Camden
0010,3,2024-10-07,8.083333,South Camden
0010,3,2024-10-08,8.3625,South Camden
0010,3,2024-10-15,4.008333,South Camden
0010,3,2024-10-16,3.7,South Camden
0010,3,2024-10-16,3.720833,South Camden
0010,3,2024-10-17,3.6,South Camden
0010,3,2024-10-17,3.668421,South Camden
0010,3,2024-10-18,4,South Camden
0010,3,2024-10-18,4.029167,South Camden
0010,3,2024-10-19,8.6,South Camden
0010,3,2024-10-19,8.633333,South Camden
0010,3,2024-10-20,9.3,South Camden
0010,3,2024-10-20,9.3,South Camden
0010,3,2024-10-21,11.9,South Camden
0010,3,2024-10-21,11.929167,South Camden
0010,3,2024-10-22,12.8,South Camden
0010,3,2024-10-22,12.825,South Camden
0010,3,2024-10-23,9,South Camden
0010,3,2024-10-23,9.091667,South Camden
0010,3,2024-10-24,7.8,South Camden
0010,3,2024-10-24,7.85,South Camden
0010,3,2024-10-25,3.4,South Camden
0010,3,2024-10-25,3.4375,South Camden
0010,3,2024-10-26,5.2,South Camden
0010,3,2024-10-26,5.233333,South Camden
0010,3,2024-10-27,2.5,South Camden
0010,3,2024-10-27,2.509524,South Camden
0010,3,2024-10-28,7.375,South Camden
0010,3,2024-11-14,5.252941,South Camden
0010,3,2024-11-15,6.8,South Camden
0010,3,2024-11-15,6.8375,South Camden
0010,3,2024-11-16,5,South Camden
0010,3,2024-11-16,5.016667,South Camden
0010,3,2024-11-17,7,South Camden
0010,3,2024-11-17,7.05,South Camden
0010,3,2024-11-18,11.3,South Camden
0010,3,2024-11-18,11.304167,South Camden
0010,3,2024-11-19,6.8,South Camden
0010,3,2024-11-19,6.8125,South Camden
0010,3,2024-11-20,7.9,South Camden
0010,3,2024-11-20,7.925,South Camden
0010,3,2024-11-21,4.1,South Camden
0010,3,2024-11-21,4.1125,South Camden
0010,3,2024-11-22,2.3,South Camden
0010,3,2024-11-22,2.341667,South Camden
0010,3,2024-11-23,3.3,South Camden
0010,3,2024-11-23,3.370833,South Camden
0010,3,2024-11-24,3.5,South Camden
0010,3,2024-11-24,3.55,South Camden
0010,3,2024-11-25,8.4,South Camden
0010,3,2024-11-25,8.4625,South Camden
0010,3,2024-11-26,7,South Camden
0010,3,2024-11-26,7.095833,South Camden
0010,3,2024-11-27,6.2,South Camden
0010,3,2024-11-27,6.275,South Camden
0010,3,2024-11-28,5.7,South Camden
0010,3,2024-11-28,5.7,South Camden
0010,3,2024-11-29,4.2,South Camden
0010,3,2024-11-29,4.229167,South Camden
0010,3,2024-11-30,4.6,South Camden
0010,3,2024-11-30,4.6125,South Camden
0010,3,2024-12-01,6.5,South Camden
0010,3,2024-12-01,6.525,South Camden
0010,3,2024-12-02,6.3,South Camden
0010,3,2024-12-02,6.366667,South Camden
0010,3,2024-12-03,6.4,South Camden
0010,3,2024-12-03,6.4,South Camden
0010,3,2024-12-04,6.7,South Camden
0010,3,2024-12-04,6.7875,South Camden
0010,3,2024-12-05,5.6,South Camden
0010,3,2024-12-05,5.6375,South Camden
0010,3,2024-12-06,3.2,South Camden
0010,3,2024-12-06,3.233333,South Camden
0010,3,2024-12-07,6,South Camden
0010,3,2024-12-07,6.095833,South Camden
0010,3,2024-12-08,6.9,South Camden
0010,3,2024-12-08,6.966667,South Camden
0010,3,2024-12-09,17.6,South Camden
0010,3,2024-12-09,17.675,South Camden
0010,3,2024-12-10,20.6,South Camden
0010,3,2024-12-10,20.604167,South Camden
0010,3,2024-12-11,6.2,South Camden
0010,3,2024-12-11,6.286957,South Camden
0010,3,2024-12-12,3.8,South Camden
0010,3,2024-12-12,3.820833,South Camden
0010,3,2024-12-13,5.4,South Camden
0010,3,2024-12-13,5.425,South Camden
0010,3,2024-12-14,5.2,South Camden
0010,3,2024-12-14,5.270833,South Camden
0010,3,2024-12-15,10.1,South Camden
0010,3,2024-12-15,10.175,South Camden
0010,3,2024-12-16,8.3,South Camden
0010,3,2024-12-16,8.327273,South Camden
0010,3,2024-12-17,8.169231,South Camden
0010,3,2024-12-18,8.7,South Camden
0010,3,2024-12-18,8.745833,South Camden
0010,3,2024-12-19,5.9,South Camden
0010,3,2024-12-19,5.970833,South Camden
0010,3,2024-12-20,5.5,South Camden
0010,3,2024-12-20,5.5375,South Camden
0010,3,2024-12-21,4.1,South Camden
0010,3,2024-12-21,4.169565,South Camden
0010,3,2024-12-22,2.4,South Camden
0010,3,2024-12-22,2.408333,South Camden
0010,3,2024-12-23,5.7,South Camden
0010,3,2024-12-23,5.7,South Camden
0010,3,2024-12-24,11.6,South Camden
0010,3,2024-12-24,11.65,South Camden
0010,3,2024-12-25,22.7,South Camden
0010,4,2024-09-18,7.555556,South Camden
0010,4,2024-09-19,9.2,South Camden
0010,4,2024-09-19,9.279167,South Camden
0010,4,2024-09-20,7.1,South Camden
0010,4,2024-09-20,7.108333,South Camden
0010,4,2024-09-21,7.7,South Camden
0010,4,2024-09-21,7.754167,South Camden
0010,4,2024-09-22,3.9,South Camden
0010,4,2024-09-22,3.958333,South Camden
0010,4,2024-09-23,4.6,South Camden
0010,4,2024-09-23,4.654167,South Camden
0010,4,2024-09-24,5.2,South Camden
0010,4,2024-09-24,5.218182,South Camden
0010,4,2024-09-25,4,South Camden
0010,4,2024-09-25,4.045833,South Camden
0010,4,2024-09-26,4.7,South Camden
0010,4,2024-09-26,4.795833,South Camden
0010,4,2024-09-27,5.1,South Camden
0010,4,2024-09-27,5.1125,South Camden
0010,4,2024-09-28,1.2,South Camden
0010,4,2024-09-28,1.286957,South Camden
0010,4,2024-09-29,2.2,South Camden
0010,4,2024-09-29,2.266667,South Camden
0010,4,2024-09-30,4.1,South Camden
0010,4,2024-09-30,4.170833,South Camden
0010,4,2024-10-01,4.4,South Camden
0010,4,2024-10-01,4.416667,South Camden
0010,4,2024-10-02,4.5,South Camden
0010,4,2024-10-02,4.595833,South Camden
0010,4,2024-10-03,5.9,South Camden
0010,4,2024-10-03,5.925,South Camden
0010,4,2024-10-04,6.2,South Camden
0010,4,2024-10-04,6.270833,South Camden
0010,4,2024-10-05,6,South Camden
0010,4,2024-10-05,6.029167,South Camden
0010,4,2024-10-06,6.4,South Camden
0010,4,2024-10-06,6.4375,South Camden
0010,4,2024-10-07,8.7,South Camden
0010,4,2024-10-07,8.725,South Camden
0010,4,2024-10-08,10.25,South Camden
0010,4,2024-10-15,4.375,South Camden
0010,4,2024-10-16,4.1,South Camden
0010,4,2024-10-16,4.108696,South Camden
0010,4,2024-10-17,3.3,South Camden
0010,4,2024-10-17,3.354545,South Camden
0010,4,2024-10-18,5.3,South Camden
0010,4,2024-10-18,5.304167,South Camden
0010,4,2024-10-19,9.2,South Camden
0010,4,2024-10-19,9.225,South Camden
0010,4,2024-10-20,10.4,South Camden
0010,4,2024-10-20,10.416667,South Camden
0010,4,2024-10-21,13,South Camden
0010,4,2024-10-21,13.008333,South Camden
0010,4,2024-10-22,14.3,South Camden
0010,4,2024-10-22,14.308333,South Camden
0010,4,2024-10-23,10,South Camden
0010,4,2024-10-23,10.008333,South Camden
0010,4,2024-10-24,6.8,South Camden
0010,4,2024-10-24,6.885714,South Camden
0010,4,2024-10-25,4.3,South Camden
0010,4,2024-10-25,4.304167,South Camden
0010,4,2024-10-26,6.5,South Camden
0010,4,2024-10-26,6.533333,South Camden
0010,4,2024-10-27,2.1,South Camden
0010,4,2024-10-27,2.117391,South Camden
0010,4,2024-10-28,8.8875,South Camden
0010,4,2024-11-01,5.527273,South Camden
0010,4,2024-11-02,2.3,South Camden
0010,4,2024-11-02,2.358333,South Camden
0010,4,2024-11-03,3.4,South Camden
0010,4,2024-11-03,3.466667,South Camden
0010,4,2024-11-04,11.5,South Camden
0010,4,2024-11-04,11.554167,South Camden
0010,4,2024-11-05,6.4,South Camden
0010,4,2024-11-05,6.479167,South Camden
0010,4,2024-11-06,5.7,South Camden
0010,4,2024-11-06,5.716667,South Camden
0010,4,2024-11-07,9.2,South Camden
0010,4,2024-11-07,9.2125,South Camden
0010,4,2024-11-08,6.1,South Camden
0010,4,2024-11-08,6.1125,South Camden
0010,4,2024-11-09,4.7,South Camden
0010,4,2024-11-09,4.713636,South Camden
0010,4,2024-11-10,36.9,South Camden
0010,4,2024-11-10,36.925,South Camden
0010,4,2024-11-11,5.7,South Camden
0010,4,2024-11-11,5.704167,South Camden
0010,4,2024-11-12,2.8,South Camden
0010,4,2024-11-12,2.866667,South Camden
0010,4,2024-11-13,4.4,South Camden
0010,4,2024-11-13,4.408333,South Camden
0010,4,2024-11-14,5.4,South Camden
0010,4,2024-11-14,5.491667,South Camden
0010,4,2024-11-15,5.7,South Camden
0010,4,2024-11-15,5.720833,South Camden
0010,4,2024-11-16,4.4,South Camden
0010,4,2024-11-16,4.420833,South Camden
0010,4,2024-11-17,5.8,South Camden
0010,4,2024-11-17,5.833333,South Camden
0010,4,2024-11-18,9.4,South Camden
0010,4,2024-11-18,9.433333,South Camden
0010,4,2024-11-19,6.4,South Camden
0010,4,2024-11-19,6.4375,South Camden
0010,4,2024-11-20,7.1,South Camden
0010,4,2024-11-20,7.104167,South Camden
0010,4,2024-11-21,2.4,South Camden
0010,4,2024-11-21,2.413043,South Camden
0010,4,2024-11-22,0.7,South Camden
0010,4,2024-11-22,0.727273,South Camden
0010,4,2024-11-23,2.9,South Camden
0010,4,2024-11-23,2.956522,South Camden
0010,4,2024-11-24,3.3,South Camden
0010,4,2024-11-24,3.320833,South Camden
0010,4,2024-11-25,7.3,South Camden
0010,4,2024-11-25,7.395833,South Camden
0010,4,2024-11-26,6.5,South Camden
0010,4,2024-11-26,6.579167,South Camden
0010,4,2024-11-27,5.5,South Camden
0010,4,2024-11-27,5.504167,South Camden
0010,4,2024-11-28,4.4,South Camden
0010,4,2024-11-28,4.479167,South Camden
0010,4,2024-11-29,2.3,South Camden
0010,4,2024-11-29,2.375,South Camden
0010,4,2024-11-30,0.8,South Camden
0010,4,2024-11-30,0.857143,South Camden
0010,4,2024-12-01,5.2,South Camden
0010,4,2024-12-01,5.295833,South Camden
0010,4,2024-12-02,5.3,South Camden
0010,4,2024-12-02,5.391667,South Camden
0010,4,2024-12-03,5.4,South Camden
0010,4,2024-12-03,5.4375,South Camden
0010,4,2024-12-04,6.6,South Camden
0010,4,2024-12-04,6.641667,South Camden
0010,4,2024-12-05,5.5,South Camden
0010,4,2024-12-05,5.55,South Camden
0010,4,2024-12-06,1.8,South Camden
0010,4,2024-12-06,1.816667,South Camden
0010,4,2024-12-07,5.7,South Camden
0010,4,2024-12-07,5.795833,South Camden
0010,4,2024-12-08,6,South Camden
0010,4,2024-12-08,6.083333,South Camden
0010,4,2024-12-09,16,South Camden
0010,4,2024-12-09,16.020833,South Camden
0010,4,2024-12-10,17.1,South Camden
0010,4,2024-12-10,17.125,South Camden
0010,4,2024-12-11,4.9,South Camden
0010,4,2024-12-11,4.921739,South Camden
0010,4,2024-12-12,2.4,South Camden
0010,4,2024-12-12,2.441667,South Camden
0010,4,2024-12-13,1.8,South Camden
0010,4,2024-12-13,1.895652,South Camden
0010,4,2024-12-14,3,South Camden
0010,4,2024-12-14,3.025,South Camden
0010,4,2024-12-15,7.1,South Camden
0010,4,2024-12-15,7.1625,South Camden
0010,4,2024-12-16,5.4,South Camden
0010,4,2024-12-16,5.433333,South Camden
0010,4,2024-12-17,7,South Camden
0010,4,2024-12-17,7.058333,South Camden
0010,4,2024-12-18,7.2,South Camden
0010,4,2024-12-18,7.245455,South Camden
0010,4,2024-12-19,5,South Camden
0010,4,2024-12-19,5.091667,South Camden
0010,4,2024-12-20,3.4,South Camden
0010,4,2024-12-20,3.421739,South Camden
0010,4,2024-12-21,1.13125,South Camden
0010,4,2024-12-22,0.0375,South Camden
0010,4,2024-12-23,4.7,South Camden
0010,4,2024-12-24,9.6,South Camden
0010,4,2024-12-24,9.668182,South Camden
0010,4,2024-12-25,11.6,South Camden
0010,4,2024-12-25,11.6625,South Camden
0010,4,2024-12-26,7,South Camden
0010,4,2024-12-26,7,South Camden
0010,4,2024-12-27,16,South Camden
0010,4,2024-12-27,16,South Camden
0010,4,2024-12-28,7.3,South Camden
0010,4,2024-12-28,7.366667,South Camden
0010,4,2024-12-29,4.8,South Camden
0010,4,2024-12-29,4.8,South Camden
0010,4,2024-12-30,2.3,South Camden
0010,4,2024-12-30,2.326087,South Camden
0010,4,2024-12-31,4.9,South Camden
0010,4,2024-12-31,4.966667,South Camden
1007,3,2024-01-01,18.3,Pennsauken
1007,3,2024-01-01,18.3875,Pennsauken
1007,3,2024-01-02,2,Pennsauken
1007,3,2024-01-02,2.086364,Pennsauken
1007,3,2024-01-03,7.8,Pennsauken
1007,3,2024-01-03,7.883333,Pennsauken
1007,3,2024-01-04,9.7,Pennsauken
1007,3,2024-01-04,9.775,Pennsauken
1007,3,2024-01-05,3.9,Pennsauken
1007,3,2024-01-05,3.9,Pennsauken
1007,3,2024-01-06,9.3,Pennsauken
1007,3,2024-01-06,9.345833,Pennsauken
1007,3,2024-01-07,2.6,Pennsauken
1007,3,2024-01-07,2.613043,Pennsauken
1007,3,2024-01-08,3.9,Pennsauken
1007,3,2024-01-08,3.982609,Pennsauken
1007,3,2024-01-09,6.2,Pennsauken
1007,3,2024-01-09,6.277273,Pennsauken
1007,3,2024-01-10,1.6,Pennsauken
1007,3,2024-01-10,1.61,Pennsauken
1007,3,2024-01-11,4.4,Pennsauken
1007,3,2024-01-11,4.408333,Pennsauken
1007,3,2024-01-12,6.8,Pennsauken
1007,3,2024-01-12,6.8125,Pennsauken
1007,3,2024-01-13,1.9,Pennsauken
1007,3,2024-01-13,1.965,Pennsauken
1007,3,2024-01-14,1.9,Pennsauken
1007,3,2024-01-14,1.9,Pennsauken
1007,3,2024-01-15,2.8,Pennsauken
1007,3,2024-01-15,2.838095,Pennsauken
1007,3,2024-01-16,6.5,Pennsauken
1007,3,2024-01-16,6.525,Pennsauken
1007,3,2024-01-17,2.5,Pennsauken
1007,3,2024-01-17,2.554167,Pennsauken
1007,3,2024-01-18,7.2,Pennsauken
1007,3,2024-01-18,7.2125,Pennsauken
1007,3,2024-01-19,11.4,Pennsauken
1007,3,2024-01-19,11.475,Pennsauken
1007,3,2024-01-20,0.735294,Pennsauken
1007,3,2024-01-21,1.235294,Pennsauken
1007,3,2024-01-22,8,Pennsauken
1007,3,2024-01-22,8.066667,Pennsauken
1007,3,2024-01-23,15.7,Pennsauken
1007,3,2024-01-23,15.766667,Pennsauken
1007,3,2024-01-24,15.4,Pennsauken
1007,3,2024-01-24,15.479167,Pennsauken
1007,3,2024-01-25,8,Pennsauken
1007,3,2024-01-25,8.095833,Pennsauken
1007,3,2024-01-26,4.1,Pennsauken
1007,3,2024-01-26,4.1,Pennsauken
1007,3,2024-01-27,2.8,Pennsauken
1007,3,2024-01-27,2.891667,Pennsauken
1007,3,2024-01-28,1.2,Pennsauken
1007,3,2024-01-28,1.220833,Pennsauken
1007,3,2024-01-29,0.9,Pennsauken
1007,3,2024-01-29,0.983333,Pennsauken
1007,3,2024-01-30,1.5,Pennsauken
1007,3,2024-01-30,1.525,Pennsauken
1007,3,2024-01-31,3.4,Pennsauken
1007,3,2024-01-31,3.417391,Pennsauken
1007,3,2024-02-01,10.3,Pennsauken
1007,3,2024-02-01,10.3125,Pennsauken
1007,3,2024-02-02,6.4,Pennsauken
1007,3,2024-02-02,6.4625,Pennsauken
1007,3,2024-02-03,1.6,Pennsauken
1007,3,2024-02-03,1.63913,Pennsauken
1007,3,2024-02-04,3.1,Pennsauken
1007,3,2024-02-04,3.133333,Pennsauken
1007,3,2024-02-05,3.7,Pennsauken
1007,3,2024-02-05,3.769565,Pennsauken
1007,3,2024-02-06,2.7,Pennsauken
1007,3,2024-02-06,2.713636,Pennsauken
1007,3,2024-02-07,3.9,Pennsauken
1007,3,2024-02-07,3.934783,Pennsauken
1007,3,2024-02-08,11.1,Pennsauken
1007,3,2024-02-08,11.166667,Pennsauken
1007,3,2024-02-09,9.4,Pennsauken
1007,3,2024-02-09,9.404167,Pennsauken
1007,3,2024-02-10,20.3,Pennsauken
1007,3,2024-02-10,20.316667,Pennsauken
1007,3,2024-02-11,12.1,Pennsauken
1007,3,2024-02-11,12.158333,Pennsauken
1007,3,2024-02-12,7.3,Pennsauken
1007,3,2024-02-12,7.316667,Pennsauken
1007,3,2024-02-13,3.3,Pennsauken
1007,3,2024-02-13,3.347826,Pennsauken
1007,3,2024-02-14,0.9,Pennsauken
1007,3,2024-02-14,0.981818,Pennsauken
1007,3,2024-02-15,3.6,Pennsauken
1007,3,2024-02-15,3.647619,Pennsauken
1007,3,2024-02-16,2.7,Pennsauken
1007,3,2024-02-16,2.786364,Pennsauken
1007,3,2024-02-17,1.8,Pennsauken
1007,3,2024-02-17,1.826087,Pennsauken
1007,3,2024-02-18,3,Pennsauken
1007,3,2024-02-18,3.041667,Pennsauken
1007,3,2024-02-19,4.6,Pennsauken
1007,3,2024-02-19,4.616667,Pennsauken
1007,3,2024-02-20,2.2,Pennsauken
1007,3,2024-02-20,2.272727,Pennsauken
1007,3,2024-02-21,2.7,Pennsauken
1007,3,2024-02-21,2.782609,Pennsauken
1007,3,2024-02-22,4.6,Pennsauken
1007,3,2024-02-22,4.604348,Pennsauken
1007,3,2024-02-23,9.7,Pennsauken
1007,3,2024-02-23,9.708333,Pennsauken
1007,3,2024-02-24,5.6,Pennsauken
1007,3,2024-02-24,5.669565,Pennsauken
1007,3,2024-02-25,3.7,Pennsauken
1007,3,2024-02-25,3.738889,Pennsauken
1007,3,2024-02-26,7.6,Pennsauken
1007,3,2024-02-26,7.6125,Pennsauken
1007,3,2024-02-27,11.7,Pennsauken
1007,3,2024-02-27,11.791667,Pennsauken
1007,3,2024-02-28,7.1,Pennsauken
1007,3,2024-02-28,7.133333,Pennsauken
1007,3,2024-02-29,2.6,Pennsauken
1007,3,2024-02-29,2.656522,Pennsauken
1007,3,2024-03-01,4.7,Pennsauken
1007,3,2024-03-01,4.775,Pennsauken
1007,3,2024-03-02,3.1,Pennsauken
1007,3,2024-03-02,3.186957,Pennsauken
1007,3,2024-03-03,4.1,Pennsauken
1007,3,2024-03-04,2.438462,Pennsauken
1007,3,2024-03-05,2.8,Pennsauken
1007,3,2024-03-05,2.857143,Pennsauken
1007,3,2024-03-06,5.2,Pennsauken
1007,3,2024-03-06,5.295833,Pennsauken
1007,3,2024-03-07,1.6,Pennsauken
1007,3,2024-03-07,1.609091,Pennsauken
1007,3,2024-03-08,2.3,Pennsauken
1007,3,2024-03-08,2.382609,Pennsauken
1007,3,2024-03-09,3.4,Pennsauken
1007,3,2024-03-09,3.404167,Pennsauken
1007,3,2024-03-10,1,Pennsauken
1007,3,2024-03-10,1.084211,Pennsauken
1007,3,2024-03-11,0.6,Pennsauken
1007,3,2024-03-11,0.695833,Pennsauken
1007,3,2024-03-12,5.8,Pennsauken
1007,3,2024-03-12,5.829167,Pennsauken
1007,3,2024-03-13,14.7,Pennsauken
1007,3,2024-03-13,14.7375,Pennsauken
1007,3,2024-03-14,12,Pennsauken
1007,3,2024-03-14,12.004167,Pennsauken
1007,3,2024-03-15,6.1,Pennsauken
1007,3,2024-03-15,6.178261,Pennsauken
1007,3,2024-03-16,4.1,Pennsauken
1007,3,2024-03-16,4.133333,Pennsauken
1007,3,2024-03-17,3.2,Pennsauken
1007,3,2024-03-17,3.245833,Pennsauken
1007,3,2024-03-18,1.9,Pennsauken
1007,3,2024-03-18,1.991304,Pennsauken
1007,3,2024-03-19,2.1,Pennsauken
1007,3,2024-03-19,2.113636,Pennsauken
1007,3,2024-03-20,4,Pennsauken
1007,3,2024-03-20,4.086957,Pennsauken
1007,3,2024-03-21,0.970588,Pennsauken
1007,3,2024-03-22,4.3,Pennsauken
1007,3,2024-03-22,4.345455,Pennsauken
1007,3,2024-03-23,3.7,Pennsauken
1007,3,2024-03-23,3.718182,Pennsauken
1007,3,2024-03-24,2.5,Pennsauken
1007,3,2024-03-24,2.508696,Pennsauken
1007,3,2024-03-25,3.1,Pennsauken
1007,3,2024-03-25,3.183333,Pennsauken
1007,3,2024-03-26,5.7,Pennsauken
1007,3,2024-03-26,5.783333,Pennsauken
1007,3,2024-03-27,5.4,Pennsauken
1007,3,2024-03-27,5.458333,Pennsauken
1007,3,2024-03-28,5.7,Pennsauken
1007,3,2024-04-01,6.5625,Pennsauken
1007,3,2024-04-02,7.5,Pennsauken
1007,3,2024-04-02,7.516667,Pennsauken
1007,3,2024-04-03,1.6,Pennsauken
1007,3,2024-04-03,1.668182,Pennsauken
1007,3,2024-04-04,1.9,Pennsauken
1007,3,2024-04-04,1.92381,Pennsauken
1007,3,2024-04-05,0.7,Pennsauken
1007,3,2024-04-05,0.731818,Pennsauken
1007,3,2024-04-06,1.752941,Pennsauken
1007,3,2024-04-07,1.8,Pennsauken
1007,3,2024-04-07,1.843478,Pennsauken
1007,3,2024-04-08,5.2,Pennsauken
1007,3,2024-04-08,5.277273,Pennsauken
1007,3,2024-04-09,8.6,Pennsauken
1007,3,2024-04-09,8.675,Pennsauken
1007,3,2024-04-10,13.5,Pennsauken
1007,3,2024-04-10,13.5125,Pennsauken
1007,3,2024-04-11,9.1,Pennsauken
1007,3,2024-04-11,9.108333,Pennsauken
1007,3,2024-04-12,4,Pennsauken
1007,3,2024-04-12,4.036364,Pennsauken
1007,3,2024-04-13,4.3,Pennsauken
1007,3,2024-04-13,4.361111,Pennsauken
1007,3,2024-04-14,5,Pennsauken
1007,3,2024-04-14,5.05,Pennsauken
1007,3,2024-04-15,6.3,Pennsauken
1007,3,2024-04-15,6.3,Pennsauken
1007,3,2024-04-16,4.9,Pennsauken
1007,3,2024-04-16,4.918182,Pennsauken
1007,3,2024-04-17,6.5,Pennsauken
1007,3,2024-04-17,6.529167,Pennsauken
1007,3,2024-04-18,5.4,Pennsauken
1007,3,2024-04-18,5.409524,Pennsauken
1007,3,2024-04-19,4.2,Pennsauken
1007,3,2024-04-19,4.218182,Pennsauken
1007,3,2024-04-20,4.2,Pennsauken
1007,3,2024-04-20,4.26087,Pennsauken
1007,3,2024-04-21,1.5,Pennsauken
1007,3,2024-04-21,1.526087,Pennsauken
1007,3,2024-04-22,7.1,Pennsauken
1007,3,2024-04-22,7.17619,Pennsauken
1007,3,2024-04-23,5.6,Pennsauken
1007,3,2024-04-23,5.691304,Pennsauken
1007,3,2024-04-24,5.8,Pennsauken
1007,3,2024-04-24,5.843478,Pennsauken
1007,3,2024-04-25,2.6,Pennsauken
1007,3,2024-04-25,2.685,Pennsauken
1007,3,2024-04-26,6.3,Pennsauken
1007,3,2024-04-26,6.371429,Pennsauken
1007,3,2024-04-27,5.9,Pennsauken
1007,3,2024-04-27,5.995238,Pennsauken
1007,3,2024-04-28,9.6,Pennsauken
1007,3,2024-04-28,9.6875,Pennsauken
1007,3,2024-04-29,14.5,Pennsauken
1007,3,2024-04-29,14.577273,Pennsauken
1007,3,2024-04-30,16.2,Pennsauken
1007,3,2024-04-30,16.2625,Pennsauken
1007,3,2024-05-01,9.1,Pennsauken
1007,3,2024-05-01,9.177778,Pennsauken
1007,3,2024-05-02,11.6,Pennsauken
1007,3,2024-05-02,11.633333,Pennsauken
1007,3,2024-05-03,7.3,Pennsauken
1007,3,2024-05-03,7.3,Pennsauken
1007,3,2024-05-04,3.8,Pennsauken
1007,3,2024-05-04,3.843478,Pennsauken
1007,3,2024-05-05,5.6,Pennsauken
1007,3,2024-05-05,5.62381,Pennsauken
1007,3,2024-05-06,8.2,Pennsauken
1007,3,2024-05-06,8.230435,Pennsauken
1007,3,2024-05-07,8.4,Pennsauken
1007,3,2024-05-07,8.486957,Pennsauken
1007,3,2024-05-08,10.8,Pennsauken
1007,3,2024-05-08,10.868182,Pennsauken
1007,3,2024-05-09,3.8,Pennsauken
1007,3,2024-05-09,3.885714,Pennsauken
1007,3,2024-05-10,1.9,Pennsauken
1007,3,2024-05-10,1.918182,Pennsauken
1007,3,2024-05-11,3.2,Pennsauken
1007,3,2024-05-11,3.236364,Pennsauken
1007,3,2024-05-12,2.7,Pennsauken
1007,3,2024-05-12,2.730435,Pennsauken
1007,3,2024-05-13,5,Pennsauken
1007,3,2024-05-13,5.083333,Pennsauken
1007,3,2024-05-14,6.2,Pennsauken
1007,3,2024-05-14,6.204167,Pennsauken
1007,3,2024-05-15,3.5,Pennsauken
1007,3,2024-05-15,3.542857,Pennsauken
1007,3,2024-05-16,2.4,Pennsauken
1007,3,2024-05-16,2.473913,Pennsauken
1007,3,2024-05-17,4.7,Pennsauken
1007,3,2024-05-17,4.729167,Pennsauken
1007,3,2024-05-18,12.4,Pennsauken
1007,3,2024-05-18,12.475,Pennsauken
1007,3,2024-05-19,4.4,Pennsauken
1007,3,2024-05-19,4.469565,Pennsauken
1007,3,2024-05-20,6.6,Pennsauken
1007,3,2024-05-20,6.682609,Pennsauken
1007,3,2024-05-21,8.7,Pennsauken
1007,3,2024-05-21,8.783333,Pennsauken
1007,3,2024-05-22,8.8,Pennsauken
1007,3,2024-05-22,8.869565,Pennsauken
1007,3,2024-05-23,9.2,Pennsauken
1007,3,2024-05-23,9.273913,Pennsauken
1007,3,2024-05-24,10,Pennsauken
1007,3,2024-05-24,10.027273,Pennsauken
1007,3,2024-05-25,14.2,Pennsauken
1007,3,2024-05-25,14.270833,Pennsauken
1007,3,2024-05-26,11.9,Pennsauken
1007,3,2024-05-26,11.909091,Pennsauken
1007,3,2024-06-01,8.1,Pennsauken
1007,3,2024-06-01,8.130435,Pennsauken
1007,3,2024-06-02,11.6,Pennsauken
1007,3,2024-06-02,11.647826,Pennsauken
