timestamp,sensor_id,sensor_name,miles_from_emr,in_primary,pm25_raw_atm
2022-10-16T12:00:00-04:00,104742,"Center For Environmental Transformation",0.527,True,7.5
2022-10-16T12:10:00-04:00,104742,"Center For Environmental Transformation",0.527,True,7.5
2022-10-16T12:20:00-04:00,104742,"Center For Environmental Transformation",0.527,True,8.1
2022-10-16T12:30:00-04:00,104742,"Center For Environmental Transformation",0.527,True,8.0
2022-10-16T12:40:00-04:00,104742,"Center For Environmental Transformation",0.527,True,8.1
2022-10-16T12:50:00-04:00,104742,"Center For Environmental Transformation",0.527,True,8.0
2022-10-16T13:00:00-04:00,104742,"Center For Environmental Transformation",0.527,True,8.3
2022-10-16T13:10:00-04:00,104742,"Center For Environmental Transformation",0.527,True,8.2
2022-10-16T13:20:00-04:00,104742,"Center For Environmental Transformation",0.527,True,7.6
2022-10-16T13:30:00-04:00,104742,"Center For Environmental Transformation",0.527,True,7.3
2022-10-16T13:40:00-04:00,104742,"Center For Environmental Transformation",0.527,True,8.0
2022-10-16T13:50:00-04:00,104742,"Center For Environmental Transformation",0.527,True,8.2
2022-10-16T14:00:00-04:00,104742,"Center For Environmental Transformation",0.527,True,8.1
2022-10-16T14:10:00-04:00,104742,"Center For Environmental Transformation",0.527,True,7.5
2022-10-16T14:20:00-04:00,104742,"Center For Environmental Transformation",0.527,True,7.2
2022-10-16T14:30:00-04:00,104742,"Center For Environmental Transformation",0.527,True,6.7
2022-10-16T14:40:00-04:00,104742,"Center For Environmental Transformation",0.527,True,6.1
2022-10-16T14:50:00-04:00,104742,"Center For Environmental Transformation",0.527,True,6.3
2022-10-16T15:00:00-04:00,104742,"Center For Environmental Transformation",0.527,True,5.7
2022-10-16T15:10:00-04:00,104742,"Center For Environmental Transformation",0.527,True,5.5
2022-10-16T15:20:00-04:00,104742,"Center For Environmental Transformation",0.527,True,5.6
2022-10-16T15:30:00-04:00,104742,"Center For Environmental Transformation",0.527,True,4.8
2022-10-16T15:40:00-04:00,104742,"Center For Environmental Transformation",0.527,True,4.6
2022-10-16T15:50:00-04:00,104742,"Center For Environmental Transformation",0.527,True,5.5
2022-10-16T16:00:00-04:00,104742,"Center For Environmental Transformation",0.527,True,5.8
2022-10-16T16:10:00-04:00,104742,"Center For Environmental Transformation",0.527,True,5.3
2022-10-16T16:20:00-04:00,104742,"Center For Environmental Transformation",0.527,True,5.1
2022-10-16T16:30:00-04:00,104742,"Center For Environmental Transformation",0.527,True,6.3
2022-10-16T16:40:00-04:00,104742,"Center For Environmental Transformation",0.527,True,6.5
2022-10-16T16:50:00-04:00,104742,"Center For Environmental Transformation",0.527,True,8.1
2022-10-16T17:00:00-04:00,104742,"Center For Environmental Transformation",0.527,True,8.6
2022-10-16T17:10:00-04:00,104742,"Center For Environmental Transformation",0.527,True,8.5
2022-10-16T17:20:00-04:00,104742,"Center For Environmental Transformation",0.527,True,8.2
